name,category,price,sales,rating
Product_662,Home & Kitchen,1844.08,919,1.3
Product_663,Fashion,6191.18,723,2.2
Product_664,Sports,6279.83,998,1.5
Product_665,Home & Kitchen,5188.74,847,3.4
Product_666,Sports,5870.12,599,2.9
Product_667,Fashion,7018.54,720,4.4
Product_668,Fashion,2619.4,977,3.6
Product_669,Beauty,1170.05,126,1.7
Product_670,Beauty,13825.16,946,3.4
Product_671,Fashion,4627.9,592,1.1
Product_672,Electronics,7665.81,305,1.3
Product_673,Beauty,960.57,680,4.8
Product_674,Sports,14659.88,427,1.3
Product_675,Home & Kitchen,14727.7,606,3.6
Product_676,Sports,12610.41,235,4.9
Product_677,Books,7104.9,568,4.9
Product_678,Sports,16400.06,504,1.4
Product_679,Electronics,13114.97,556,3.6
Product_680,Sports,8596.25,368,3.2
Product_681,Fashion,11901.49,792,3.6
Product_682,Fashion,15009.91,683,4.1
Product_683,Home & Kitchen,8602.14,652,3.4
Product_684,Books,11705.29,50,2.6
Product_685,Electronics,13934.74,725,1.2
Product_686,Electronics,3581.57,151,4.1
Product_687,Fashion,12639.03,753,3.4
Product_688,Beauty,4740.42,634,2.2
Product_689,Fashion,16908.65,673,1.2
Product_690,Fashion,15820.13,468,1.4
Product_691,Sports,11530.71,773,4.4
Product_692,Sports,8528.14,783,3.3
Product_693,Home & Kitchen,3605.15,687,1.4
Product_694,Beauty,13880.14,277,3.4
Product_695,Electronics,1585.88,494,3.9
Product_696,Sports,7908.0,421,2.6
Product_697,Sports,4597.1,172,3.8
Product_698,Home & Kitchen,13323.92,453,3.4
Product_699,Home & Kitchen,9043.81,50,2.9
Product_700,Beauty,3037.36,914,2.6
Product_701,Beauty,9413.4,769,3.9
Product_702,Home & Kitchen,4589.3,708,3.3
Product_703,Home & Kitchen,17969.31,94,3.8
Product_704,Books,5187.01,181,1.7
Product_705,Home & Kitchen,9510.89,317,3.5
Product_706,Home & Kitchen,9050.55,181,4.7
Product_707,Books,6154.67,759,1.7
Product_708,Books,2797.78,638,2.7
Product_709,Sports,11747.0,613,2.2
Product_710,Sports,18120.1,225,2.0
Product_711,Sports,9821.82,11,3.1
Product_712,Home & Kitchen,8705.64,928,3.4
Product_713,Home & Kitchen,14927.92,299,1.2
Product_714,Beauty,9217.83,915,1.3
Product_715,Fashion,9276.45,241,2.5
Product_716,Books,1090.25,902,1.6
Product_717,Sports,19039.09,207,2.4
Product_718,Sports,14035.37,574,1.6
Product_719,Beauty,3145.21,188,1.1
Product_720,Home & Kitchen,9923.05,674,3.6
Product_721,Books,4167.26,549,1.6
Product_722,Home & Kitchen,5474.05,744,3.3
Product_723,Sports,3757.09,113,2.3
Product_724,Books,5296.65,285,2.0
Product_725,Fashion,2529.86,505,4.7
Product_726,Fashion,3580.69,87,4.0
Product_727,Electronics,17760.61,626,3.5
Product_728,Sports,18619.86,742,1.5
Product_729,Books,16729.25,899,4.7
Product_730,Electronics,2241.04,630,1.5
Product_731,Fashion,9427.53,713,3.4
Product_732,Home & Kitchen,11386.63,662,4.9
Product_733,Fashion,12650.58,453,2.5
Product_734,Beauty,14881.97,754,2.9
Product_735,Fashion,10832.01,183,2.7
Product_736,Books,543.63,195,2.0
Product_737,Fashion,15871.54,949,1.8
Product_738,Electronics,6003.21,265,4.1
Product_739,Fashion,10438.6,307,2.6
Product_740,Books,18398.67,561,4.4
Product_741,Books,1111.37,602,2.2
Product_742,Electronics,6926.53,883,1.2
Product_743,Sports,8079.08,735,3.8
Product_744,Home & Kitchen,7786.05,150,3.8
Product_745,Fashion,3404.06,733,4.2
Product_746,Electronics,12284.7,239,1.1
Product_747,Books,10530.7,578,1.4
Product_748,Fashion,10896.31,214,2.8
Product_749,Sports,6974.59,501,3.1
Product_750,Sports,4811.29,219,1.5
Product_751,Home & Kitchen,3280.03,933,1.8
Product_752,Sports,8861.17,609,4.7
Product_753,Books,11184.06,837,3.1
Product_754,Home & Kitchen,16224.15,391,4.9
Product_755,Books,5488.89,735,1.0
Product_756,Beauty,10326.3,724,2.9
Product_757,Fashion,2112.88,264,4.3
Product_758,Electronics,11833.05,156,2.3
Product_759,Home & Kitchen,12568.37,750,2.0
Product_760,Electronics,14823.57,424,2.2
Product_761,Electronics,11084.19,684,3.9
Product_762,Books,3849.29,242,4.5
Product_763,Beauty,19233.83,359,1.2
Product_764,Fashion,6554.27,806,4.8
Product_765,Books,18493.39,834,1.2
Product_766,Beauty,14713.74,620,4.1
Product_767,Beauty,12790.73,109,1.8
Product_768,Electronics,9879.47,537,4.3
Product_769,Sports,3725.22,199,4.1
Product_770,Books,15932.37,61,4.0
Product_771,Home & Kitchen,12046.72,44,1.6
Product_772,Books,11693.57,939,4.3
Product_773,Beauty,8405.79,977,1.3
Product_774,Home & Kitchen,1873.77,744,3.6
Product_775,Electronics,13296.23,745,1.3
Product_776,Sports,11303.45,261,2.8
Product_777,Electronics,8178.93,78,2.0
Product_778,Home & Kitchen,19072.23,180,1.6
Product_779,Fashion,19623.49,132,2.1
Product_780,Beauty,12596.81,663,2.3
Product_781,Sports,16146.49,858,4.1
Product_782,Home & Kitchen,6032.27,970,4.3
Product_783,Beauty,9930.74,774,4.2
Product_784,Fashion,2393.85,477,3.9
Product_785,Fashion,6167.15,178,2.6
Product_786,Sports,2328.63,838,2.4
Product_787,Home & Kitchen,12794.48,627,3.8
Product_788,Sports,17672.62,813,1.7
Product_789,Beauty,4207.44,710,2.8
Product_790,Sports,5027.14,761,2.4
Product_791,Electronics,4568.45,133,4.4
Product_792,Beauty,11303.43,189,2.8
Product_793,Fashion,3367.28,798,4.6
Product_794,Electronics,6816.75,407,3.2
Product_795,Electronics,13755.14,919,1.1
Product_796,Electronics,9412.8,155,3.3
Product_797,Electronics,9918.41,879,4.0
Product_798,Sports,13187.07,817,4.7
Product_799,Sports,9265.88,1,2.1
Product_800,Sports,17224.44,769,4.5
Product_801,Fashion,7904.84,268,3.2
Product_802,Home & Kitchen,11063.78,281,3.4
Product_803,Beauty,19158.0,704,3.2
Product_804,Home & Kitchen,5006.77,851,4.5
Product_805,Books,9544.13,931,4.1
Product_806,Beauty,7505.9,504,4.1
Product_807,Beauty,18871.31,468,1.8
Product_808,Beauty,11191.11,237,4.5
Product_809,Electronics,19898.23,491,4.6
Product_810,Books,10073.41,430,3.3
Product_811,Books,15462.34,541,1.1
Product_812,Fashion,18372.23,947,4.5
Product_813,Home & Kitchen,11347.19,477,2.7
Product_814,Books,3417.82,728,4.5
Product_815,Beauty,9250.27,333,4.0
Product_816,Electronics,11321.5,874,3.8
Product_817,Sports,5277.76,611,4.5
Product_818,Fashion,5160.45,513,4.9
Product_819,Home & Kitchen,10996.48,95,1.0
Product_820,Books,776.74,871,3.5
Product_821,Home & Kitchen,6326.77,348,2.6
Product_822,Fashion,18351.49,711,4.4
Product_823,Beauty,8753.51,764,1.6
Product_824,Home & Kitchen,12060.29,757,2.8
Product_825,Sports,3752.24,356,3.2
Product_826,Books,5117.22,652,3.0
Product_827,Sports,5478.97,473,3.0
Product_828,Home & Kitchen,618.9,62,2.8
Product_829,Books,4913.31,309,1.5
Product_830,Beauty,11056.07,486,1.8
Product_831,Beauty,12708.07,977,1.4
Product_832,Sports,10833.96,141,2.4
Product_833,Electronics,2864.95,275,3.3
Product_834,Beauty,8354.0,241,3.4
Product_835,Electronics,3683.56,572,2.2
Product_836,Sports,11841.63,972,4.8
Product_837,Books,17309.85,113,2.8
Product_838,Books,5140.02,801,3.7
Product_839,Electronics,4009.85,259,4.1
Product_840,Fashion,19858.31,886,1.8
Product_841,Books,6456.08,762,4.2
Product_842,Fashion,4749.86,968,4.0
Product_843,Books,2881.29,876,2.4
Product_844,Electronics,19932.74,214,4.5
Product_845,Home & Kitchen,10005.09,390,1.0
Product_846,Electronics,3009.15,481,2.1
Product_847,Beauty,18832.08,796,4.8
Product_848,Home & Kitchen,8249.83,741,2.1
Product_849,Electronics,11074.06,160,4.2
Product_850,Electronics,9265.49,175,1.3
Product_851,Books,8138.15,844,3.0
Product_852,Fashion,2359.36,716,2.8
Product_853,Electronics,18485.08,529,3.4
Product_854,Home & Kitchen,5767.21,534,3.1
Product_855,Sports,2664.27,643,2.8
Product_856,Books,17302.81,236,2.9
Product_857,Home & Kitchen,8620.54,194,2.8
Product_858,Beauty,8304.08,818,4.2
Product_859,Fashion,9890.57,513,1.3
Product_860,Books,14857.86,393,2.8
Product_861,Sports,3156.12,469,3.0
Product_862,Electronics,14955.93,574,3.3
Product_863,Sports,8474.99,917,4.1
Product_864,Fashion,6691.71,677,4.0
Product_865,Electronics,5182.71,588,4.3
Product_866,Fashion,5973.39,554,4.3
Product_867,Beauty,6529.76,13,1.5
Product_868,Sports,1450.76,634,4.0
Product_869,Beauty,11311.78,873,2.9
Product_870,Books,3392.0,504,4.4
Product_871,Fashion,12927.46,750,2.3
Product_872,Books,5755.81,135,1.9
Product_873,Home & Kitchen,3861.38,765,4.3
Product_874,Electronics,4090.96,123,2.9
Product_875,Sports,12712.86,662,1.6
Product_876,Fashion,12719.89,55,2.1
Product_877,Books,9293.97,377,1.4
Product_878,Fashion,532.78,620,2.0
Product_879,Electronics,15794.73,252,1.1
Product_880,Electronics,4472.53,306,2.8
Product_881,Books,7128.07,446,4.4
Product_882,Home & Kitchen,8598.9,839,2.8
Product_883,Books,639.56,91,4.1
Product_884,Electronics,19956.71,49,2.2
Product_885,Electronics,15877.07,909,3.4
Product_886,Books,2512.13,306,4.9
Product_887,Books,6294.41,84,2.5
Product_888,Books,19912.89,12,1.5
Product_889,Fashion,6908.18,647,4.6
Product_890,Home & Kitchen,2356.34,462,2.6
Product_891,Fashion,16574.54,161,1.7
Product_892,Electronics,8189.52,904,1.2
Product_893,Home & Kitchen,4421.64,556,3.6
Product_894,Electronics,4346.66,95,1.1
Product_895,Electronics,14816.97,11,3.7
Product_896,Fashion,11957.12,506,3.5
Product_897,Fashion,13860.07,479,2.0
Product_898,Fashion,3353.13,714,4.7
Product_899,Beauty,9358.21,195,3.5
Product_900,Home & Kitchen,11024.48,263,1.5
Product_901,Sports,10056.5,708,4.4
Product_902,Fashion,17336.1,665,4.9
Product_903,Electronics,17758.46,377,1.5
Product_904,Books,10795.44,884,2.6
Product_905,Electronics,6582.4,477,1.2
Product_906,Electronics,14493.1,45,4.5
Product_907,Electronics,15907.96,656,4.0
Product_908,Beauty,553.35,207,1.2
Product_909,Sports,19209.82,297,3.3
Product_910,Sports,731.97,757,4.8
Product_911,Beauty,2008.87,682,2.9
Product_912,Fashion,5391.32,195,2.3
Product_913,Sports,5398.02,190,1.9
Product_914,Electronics,4563.94,150,3.8
Product_915,Home & Kitchen,13165.17,214,4.5
Product_916,Home & Kitchen,12014.85,882,1.3
Product_917,Sports,11061.94,777,1.1
Product_918,Beauty,15553.38,189,2.0
Product_919,Books,19453.94,690,3.8
Product_920,Sports,10014.14,141,2.3
Product_921,Home & Kitchen,528.09,404,2.2
Product_922,Electronics,8855.86,939,3.9
Product_923,Home & Kitchen,7930.12,171,2.5
Product_924,Fashion,11120.32,18,4.8
Product_925,Beauty,12275.09,494,3.8
Product_926,Sports,5345.7,379,4.0
Product_927,Home & Kitchen,15727.66,444,2.9
Product_928,Electronics,1498.42,120,1.1
Product_929,Fashion,14145.0,403,3.8
Product_930,Beauty,13957.55,376,2.2
Product_931,Electronics,4966.48,750,2.1
Product_932,Fashion,1836.02,823,3.9
Product_933,Electronics,17318.84,253,3.0
Product_934,Sports,13478.87,882,3.4
Product_935,Beauty,11633.52,677,2.9
Product_936,Home & Kitchen,17695.36,556,3.9
Product_937,Electronics,1595.16,214,1.1
Product_938,Sports,7441.4,337,3.3
Product_939,Beauty,12746.66,411,1.2
Product_940,Home & Kitchen,3819.77,833,4.2
Product_941,Electronics,12833.94,744,1.5
Product_942,Electronics,15851.74,612,1.5
Product_943,Beauty,643.39,275,2.4
Product_944,Fashion,11550.77,614,2.4
Product_945,Fashion,1008.84,888,5.0
Product_946,Electronics,9540.8,503,1.3
Product_947,Electronics,17168.04,90,1.2
Product_948,Home & Kitchen,6345.23,314,4.5
Product_949,Fashion,1237.57,228,2.3
Product_950,Books,11394.18,184,3.6
Product_951,Home & Kitchen,9732.99,623,1.8
Product_952,Home & Kitchen,17318.64,507,1.4
Product_953,Home & Kitchen,7899.09,80,2.9
Product_954,Sports,12806.81,902,2.8
Product_955,Home & Kitchen,3229.48,455,4.7
Product_956,Fashion,18789.16,173,4.0
Product_957,Books,19737.87,55,4.4
Product_958,Beauty,4222.28,454,1.2
Product_959,Books,6183.14,630,1.5
Product_960,Sports,5997.14,258,1.6
Product_961,Fashion,4713.41,862,4.8
Product_962,Sports,16104.4,119,4.1
Product_963,Home & Kitchen,11259.34,970,1.4
Product_964,Beauty,8490.87,924,3.3
Product_965,Beauty,742.72,215,1.4
Product_966,Beauty,2232.32,353,4.5
Product_967,Beauty,18223.43,589,2.1
Product_968,Electronics,3443.95,624,2.6
Product_969,Beauty,13368.71,172,4.7
Product_970,Fashion,14750.45,377,3.4
Product_971,Beauty,15054.43,57,3.8
Product_972,Home & Kitchen,9294.07,412,1.9
Product_973,Sports,5395.79,567,3.4
Product_974,Fashion,14411.17,926,4.9
Product_975,Sports,9177.45,554,2.2
Product_976,Books,9182.37,519,4.3
Product_977,Home & Kitchen,14279.87,461,2.7
Product_978,Electronics,5321.24,329,4.3
Product_979,Beauty,995.98,672,4.0
Product_980,Books,12021.98,800,2.6
Product_981,Sports,12193.87,752,2.3
Product_982,Books,4984.78,802,4.6
Product_983,Electronics,14546.68,799,2.8
Product_984,Fashion,7920.34,339,1.7
Product_985,Fashion,19290.92,166,2.2
Product_986,Books,17534.89,250,1.2
Product_987,Electronics,19067.45,523,4.3
Product_988,Electronics,6594.79,929,2.2
Product_989,Beauty,12679.03,229,2.0
Product_990,Electronics,11719.18,750,1.9
Product_991,Fashion,2110.69,840,3.9
Product_992,Fashion,6950.16,243,3.5
Product_993,Home & Kitchen,17286.39,32,4.6
Product_994,Sports,3874.75,683,3.4
Product_995,Sports,14360.87,741,1.9
Product_996,Home & Kitchen,6560.6,464,1.6
Product_997,Fashion,5919.04,194,1.5
Product_998,Beauty,6104.12,272,3.9
Product_999,Sports,13580.56,104,3.9
Product_1000,Books,7987.5,510,2.6
Product_1001,Home & Kitchen,17908.78,988,4.2
Product_1002,Home & Kitchen,12504.33,230,4.7
Product_1003,Beauty,16652.98,843,4.4
Product_1004,Electronics,15197.74,991,2.1
Product_1005,Sports,13377.07,232,2.1
Product_1006,Books,15011.2,696,3.3
Product_1007,Electronics,6295.37,981,4.4
Product_1008,Sports,9437.99,766,3.6
Product_1009,Electronics,6518.57,161,2.6
Product_1010,Beauty,2695.4,780,2.5
Product_1011,Books,9256.88,751,3.9
Product_1012,Electronics,15511.86,172,4.5
Product_1013,Electronics,14393.64,942,2.2
Product_1014,Home & Kitchen,17793.08,474,1.1
Product_1015,Home & Kitchen,12156.37,2,3.4
Product_1016,Sports,11889.78,300,1.9
Product_1017,Electronics,18130.97,733,4.8
Product_1018,Home & Kitchen,13036.76,773,2.3
Product_1019,Beauty,14262.57,166,3.8
Product_1020,Beauty,17417.91,473,2.0
Product_1021,Home & Kitchen,725.79,745,4.3
Product_1022,Sports,17914.47,866,1.7
Product_1023,Electronics,13013.51,218,3.0
Product_1024,Sports,8186.31,105,2.8
Product_1025,Fashion,9547.76,214,4.2
Product_1026,Beauty,12964.59,342,1.6
Product_1027,Electronics,9532.16,846,1.5
Product_1028,Home & Kitchen,8952.46,781,3.9
Product_1029,Beauty,1084.75,953,2.5
Product_1030,Electronics,2218.14,660,3.1
Product_1031,Sports,8557.1,440,4.1
Product_1032,Electronics,9608.35,159,2.8
Product_1033,Home & Kitchen,13411.88,173,3.4
Product_1034,Fashion,15349.53,144,2.6
Product_1035,Fashion,19797.48,239,1.5
Product_1036,Fashion,5877.18,164,3.4
Product_1037,Beauty,10518.04,197,3.7
Product_1038,Home & Kitchen,6964.77,533,1.3
Product_1039,Fashion,14907.78,247,2.6
Product_1040,Beauty,6277.42,415,4.0
Product_1041,Home & Kitchen,17568.08,917,2.7
Product_1042,Electronics,11202.9,87,4.5
Product_1043,Fashion,7554.33,706,2.2
Product_1044,Fashion,3717.6,932,1.4
Product_1045,Books,8658.31,84,5.0
Product_1046,Electronics,17042.49,854,3.1
Product_1047,Fashion,11342.53,312,3.4
Product_1048,Fashion,18310.53,731,2.9
Product_1049,Electronics,15888.72,844,4.8
Product_1050,Sports,5256.65,927,3.8
Product_1051,Beauty,12071.14,941,4.2
Product_1052,Sports,8928.27,52,3.8
Product_1053,Fashion,16263.26,111,3.5
Product_1054,Electronics,13853.85,342,2.0
Product_1055,Home & Kitchen,11885.21,781,4.5
Product_1056,Beauty,13745.36,328,1.6
Product_1057,Books,3666.09,571,3.5
Product_1058,Home & Kitchen,10716.38,114,5.0
Product_1059,Sports,9429.51,281,2.0
Product_1060,Sports,10377.25,25,3.9
Product_1061,Home & Kitchen,1585.82,643,3.8
Product_1062,Books,10085.43,252,3.3
Product_1063,Sports,5785.37,653,3.8
Product_1064,Beauty,14362.5,310,1.1
Product_1065,Fashion,18341.61,362,1.7
Product_1066,Fashion,8711.17,774,3.8
Product_1067,Electronics,13832.29,782,1.7
Product_1068,Beauty,10145.39,963,4.1
Product_1069,Sports,10898.37,527,4.9
Product_1070,Fashion,4272.14,91,3.9
Product_1071,Beauty,15992.42,958,2.5
Product_1072,Sports,3544.15,681,1.0
Product_1073,Home & Kitchen,611.97,286,1.3
Product_1074,Books,15405.09,629,3.4
Product_1075,Beauty,2864.98,726,4.1
Product_1076,Beauty,6275.27,327,4.7
Product_1077,Electronics,784.02,216,2.2
Product_1078,Home & Kitchen,13179.89,810,4.6
Product_1079,Beauty,4436.14,187,2.2
Product_1080,Electronics,1048.24,48,3.4
Product_1081,Books,19460.46,77,4.2
Product_1082,Beauty,14283.55,566,3.0
Product_1083,Beauty,2142.28,174,1.6
Product_1084,Books,19598.77,748,1.8
Product_1085,Home & Kitchen,10127.36,862,3.1
Product_1086,Books,10224.65,570,1.6
Product_1087,Fashion,14127.07,585,1.4
Product_1088,Electronics,2517.15,628,2.3
Product_1089,Beauty,10512.19,989,3.0
Product_1090,Fashion,14905.34,655,3.9
Product_1091,Fashion,16728.35,702,4.7
Product_1092,Home & Kitchen,5553.17,477,1.2
Product_1093,Fashion,9884.14,262,4.0
Product_1094,Fashion,19472.78,640,1.7
Product_1095,Electronics,14759.76,9,2.2
Product_1096,Home & Kitchen,13514.7,241,4.3
Product_1097,Fashion,2121.06,123,4.6
Product_1098,Sports,12672.7,216,1.8
Product_1099,Books,13110.01,639,3.0
Product_1100,Home & Kitchen,15011.98,625,2.0
Product_1101,Books,14579.54,254,4.8
Product_1102,Home & Kitchen,1682.96,499,1.6
Product_1103,Books,16844.63,239,2.1
Product_1104,Electronics,7500.07,683,4.5
Product_1105,Fashion,7784.07,201,4.3
Product_1106,Home & Kitchen,5873.48,667,1.8
Product_1107,Beauty,15619.53,198,1.2
Product_1108,Beauty,6049.73,432,1.6
Product_1109,Electronics,5963.38,669,3.4
Product_1110,Fashion,10476.31,454,3.2
Product_1111,Books,15845.09,383,1.5
Product_1112,Home & Kitchen,11154.02,439,2.6
Product_1113,Sports,18792.81,684,4.5
Product_1114,Electronics,12925.96,463,3.0
Product_1115,Fashion,15925.58,367,4.2
Product_1116,Beauty,17735.06,556,1.4
Product_1117,Sports,1062.66,928,3.3
Product_1118,Books,8478.14,629,1.4
Product_1119,Sports,18276.07,971,4.8
Product_1120,Fashion,12496.68,296,4.8
Product_1121,Fashion,2229.39,615,4.9
Product_1122,Home & Kitchen,11652.65,417,2.8
Product_1123,Electronics,15283.3,407,4.1
Product_1124,Books,15734.32,81,1.2
Product_1125,Home & Kitchen,18617.21,691,4.6
Product_1126,Fashion,12312.49,280,4.7
Product_1127,Home & Kitchen,17530.83,354,2.2
Product_1128,Books,7306.33,271,1.6
Product_1129,Books,16121.13,287,3.8
Product_1130,Electronics,7914.71,9,1.0
Product_1131,Books,6519.33,273,3.1
Product_1132,Beauty,16316.59,125,3.4
Product_1133,Home & Kitchen,9619.38,851,1.2
Product_1134,Beauty,16413.82,244,3.4
Product_1135,Fashion,7144.8,664,4.5
Product_1136,Home & Kitchen,13428.02,63,3.2
Product_1137,Fashion,13642.39,70,4.4
Product_1138,Books,14198.7,188,1.5
Product_1139,Fashion,16999.36,702,2.9
Product_1140,Beauty,1924.84,510,4.8
Product_1141,Electronics,6019.85,584,4.5
Product_1142,Home & Kitchen,19162.07,57,1.0
Product_1143,Electronics,19036.85,972,2.0
Product_1144,Sports,2077.1,905,2.9
Product_1145,Electronics,3020.33,859,2.8
Product_1146,Fashion,12076.16,923,4.4
Product_1147,Fashion,11923.31,983,1.3
Product_1148,Beauty,17462.87,692,4.9
Product_1149,Beauty,10991.22,678,3.5
Product_1150,Home & Kitchen,2002.26,573,1.1
Product_1151,Sports,2216.8,131,4.9
Product_1152,Fashion,12872.85,602,1.5
Product_1153,Home & Kitchen,9737.13,870,2.0
Product_1154,Electronics,869.61,763,4.9
Product_1155,Sports,12507.17,160,3.7
Product_1156,Books,18237.69,524,2.4
Product_1157,Beauty,12713.43,573,3.6
Product_1158,Beauty,8709.89,39,2.8
Product_1159,Beauty,5392.81,485,2.9
Product_1160,Fashion,10632.88,517,2.9
Product_1161,Books,19245.43,910,1.2
Product_1162,Electronics,9299.99,756,1.2
Product_1163,Books,15136.45,876,1.9
Product_1164,Fashion,10985.7,301,2.6
Product_1165,Electronics,12879.95,188,3.1
Product_1166,Beauty,13081.74,948,1.5
Product_1167,Fashion,11527.94,734,4.7
Product_1168,Books,17406.1,563,3.9
Product_1169,Electronics,6949.55,957,2.1
Product_1170,Home & Kitchen,4003.42,913,4.5
Product_1171,Sports,18856.29,549,1.1
Product_1172,Sports,8626.3,610,4.0
Product_1173,Sports,7818.23,409,1.2
Product_1174,Sports,10083.68,972,1.7
Product_1175,Home & Kitchen,1303.01,42,1.1
Product_1176,Sports,17312.56,803,4.3
Product_1177,Sports,5962.06,284,2.1
Product_1178,Fashion,12929.5,686,4.1
Product_1179,Beauty,10506.78,862,3.0
Product_1180,Sports,11734.15,276,4.9
Product_1181,Electronics,13873.24,574,2.2
Product_1182,Books,12884.2,735,1.9
Product_1183,Electronics,15251.59,162,4.8
Product_1184,Electronics,15546.74,841,4.4
Product_1185,Home & Kitchen,11611.41,480,2.6
Product_1186,Fashion,4540.94,431,3.4
Product_1187,Books,18832.92,544,3.4
Product_1188,Sports,789.57,738,3.8
Product_1189,Fashion,5412.71,437,2.5
Product_1190,Electronics,13141.11,941,1.0
Product_1191,Electronics,16766.27,252,3.2
Product_1192,Sports,4291.19,548,3.6
Product_1193,Beauty,18196.49,551,1.0
Product_1194,Home & Kitchen,627.87,50,1.9
Product_1195,Sports,6013.79,395,2.0
Product_1196,Books,4914.13,56,2.9
Product_1197,Fashion,16564.67,728,2.8
Product_1198,Home & Kitchen,14819.88,71,4.8
